reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A3JWD0WQ3VEZEX,B00E2TT8W6,"Wood B. Hermit ""Seeker of the one pure and cl...","[0, 0]","This OXA Juice Box S2 10000mAh Safe External Battery arrived well packaged and with a basic USB cable as well as all the connectors that you are likely to need on a daily basis. The glossy black surface will more than likely be something of a fingerprint magnet during use, but that's not really an issue of any importance to me.An AC adapter was not included, but then you very likely already have more than one of these readily available: just use the one provided with your cell/smartphone or tablet. These adapters nowadays are all invariably of a modular design with a detachable USB cable of some sort. That's what I did, no problems whatsoever.Upon receipt my external battery had about a 39% residual charge so I plugged its 5 V input outlet into AC power and let it get fully charged overnight to see what is could do the next day.1) The next day I first plugged my partially depleted (42% charge remaining) Motorola Moto X smartphone into the lower amperage outlet (1.5 A) of the fully charged OXA juice box and my phone's battery was once again at 100% capacity about 1.75 hours later. Doing this took the mobile OXA battery down to a 76% remaining charge.2) Then I plugged a partially depleted (52% charge remaining) Kindle Fire HDX 8.9 into the higher amperage outlet (2.0 A) of the now also partially depleted (76% charge remaining) OXA battery and my Kindle Fire HDX 8.9 was once again fully charged about 2 hours later with a 19% residual charge still left on the external battery.3) Charge retention over time: After having fully charged this battery to the 100% level on the illuminated display and then turning it off and just letting it sit unused for 2 weeks it lost 5% of its charge, 95% left.I have not attempted charging two devices simultaneously - something which this OXA juice box is supposed to be able to do - since this really does not reflect my personal real life use of such a device. By far my most likely use will be limited to ensuring that reserve power is available for my smartphone when an alternative option of some sort (including a car charger) is unavailable or there is a power outage. Thus, this external battery works fine for me.The digital display with blue backlighting is a very nice feature and lets you easily monitor both the gradually increasing charge percentages when the battery is being charged via AC or a computer via USB (notably longer charge time) as well as the decreasing charge percentages when the battery is being depleted to recharge your device(s).The display and thus the device itself turns on easily (digital display illuminated in blue) with a single press of the silver button located on the side of the battery. A single longer press of this same button will turn the display and the external battery off. Two quick presses of this same button will either turn on or turn off the small integrated LED flashlight which is located on the side directly opposite this controlling button. The flashlight dos not provide a great deal of illumination, but in an emergency or perhaps to quickly find something that you have accidentally dropped it could come in quite handy.Although I was more than satisfied with the functionality and utility of this device as well, as the apparently more than adequate warranty (up to 18 months if you like OXA on Facebook), I give it 4 out of 5 stars overall, because of the absolutely atrocious documentation provided. Not only are the instructions extremely short (terribly small font!) and do not cover everything worth knowing about the device, but they are for the most part absolutely unintelligible! Although it's not that difficult to do, you essentially have to figure out how to use this device on your own.How hard could it be to get a native English speaker to write something that is both understandable and useful to your customers? The text enclosed looks like it was the product of a native Chinese speaker with Chinese/English dictionary in hand attempting to translate something into English for the very first time. For example, how does this excerpt from the manual grab you: ""Selection of charging cable charging cable with charging products first wife or the product is equipped with charging and discharging interface ..."" Did you get that? If you did, then at least please explain to me what anyone's ""wife"" has to do with properly operating an external source of DC power.Something like this makes a very unprofessional impression on customers and the public at large. Not getting a teensy-weensy two-page manual right is naturally going to make people wonder about the quality and reliability of your products. I would get this taken care of pronto and even can recommend a truly excellent company that provides technical writing/translation services just for this purpose (Idem Translations in Palo Alto, CA).Nevertheless, in this case the poor impression made by the included documentation is not borne out in the excellent quality and attractive price of the product/device itself and I definitely recommend purchasing one if it's something that fits your lifestyle.Note that the manufacturer provided me with a free sample for review.",4,Looking for juice? No OJ - nothing but pure power - here,1393632000,"03 01, 2014"
A2LTYEYGKBYXRR,B00E2TT8W6,"Zachary S. *Tech Reviewer* ""zmanbaseball2@gma...","[1, 1]","The OXA 10000mAh battery pack is an excellent battery pack that looks good and works well.Box contents:-OXA 10000mAh battery pack-Carrying bag-Connector cable with a micro USB connector, mini USB connector, an Apple 30-pin connector and a Lightning connector that gives no errors on iOS 7Pros:-10000mAh battery inside-2 USB ports (labeled 1 amp for smartphones and the other is labeled 2.1 amps for tablets)-Glossy black finish which looks good-Display with a temporary blue backlight that gives a percent and what is happening on the battery like which USB ports are in use-Charges by micro USB at 1 amp-Built in LED flashlight (tap power button 2 times fast to turn it on/off)-Small and portable for the amount of power it hasCons:-Fingerprint magnet-LED flashlight is not bright but works fineReal output results of the USB ports using a USB power meter:-iPad Air charged at 2.03 amps at 56%-iPhone 5 charged at 0.95 amps at 45%This is a great battery pack and I recommend it.Watch my video review.I was supplied a sample for test and evaluation, for free to keep, and I promised that my review is fair and honest.",5,Great quality battery pack that works good,1394064000,"03 06, 2014"
A2EROLHNRQ09CY,B00E2YI052,,"[1, 2]","This battery did take around 6 hrs to fully power up and although I have noticed that although some reviewers stated the light is red while charging - then turns green when fully charged, my light appeared to be golden when charging and then blue when fully charged.  I don't know why that is the case.  Nonetheless, I am able to charge my Samsung phone with this charger.  I have several similar backup portable batteries with more power but this is a great size that will fit easily into my purse.  It works great for daily use such as taking it into work or when doing errands around town.One caution:  The instruction sheet appeared to be prepared by an individual who is not very familiar with the English language.  I couldn't understand it.  So, I just figured what did I have to lose by proceeding without the instruction sheet.  So, I powered the battery up and then plugged in my device to see how long it would take to charge.  OXA needs to do something about the instruction sheet.",5,OXA External Battery - Works Great,1393545600,"02 28, 2014"
A2E1EFNIZL2FVA,B00E2YI052,&#9899;   RIZZO   &#9899;,"[0, 0]","First of all, the instructions were more than confusing and lacking, but I got through it.  The charger will light up and turn off when charged.  So, there is no threat of overcharging.  I wasn&#8217;t exactly sure on how long it took to charge, but it was close to 6 hours.  It charges to full power rather quickly.  However, there is no battery indicator to let you know what the charge level is.I like these emergency chargers as you can just pop it on your keychain for a quick boost.  It is light, sleek and very compact.  It is great to  charge my Ipods also.This set/pack comes with a connector cable with a micro USB (rather short),  Apple 30-pin and 2  other adapters to fit devices.  I charged this from the PC and take it on the run.  It is a great boost!  Rizzo",5,"Sleek, compact, works when needed!",1394582400,"03 12, 2014"
A3470F1TRSGLH8,B00E2YI052,Adam,"[1, 2]","You can never have too many alternatives to keeping your device charged.  That is why I have bought this external battery.  I liked the fact that this one came with a lanyard for the key chain.  I keep it on the keys for my truck so that I always have a way to charge my phone.  This even comes with different charging tips, like the special one needed for my wife's iPhone.  Very happy with it.",5,Very Nice,1387756800,"12 23, 2013"
A1P27BGF8NAI29,B00E2YI052,Alice in Wonderland,"[1, 1]","I am not a technical-type, so I can't go into any of those sorts of specifics on this thing, but I am a gal-on-the-go and I can tell you about my experiences with it. Between my cell phone and my iPad, I often seem to have a gadget running out of juice, especially the iPad! I recently had an experience, where I was about town and need to recharge my iPad, and so I tried this thing out. I plugged in the iPad, and it quickly charged it up, and at my next destination it was ready to go. I was very pleased.The device is indeed a little bulky for the pocket, but it fits beautifully into a purse or computer case. It's easy to charge up, with just plugging its USB into a computer or plug-in-charger, and just as easy to use. I think that this is a great battery and I now it carry with me everywhere I go!Sample provided for review.(Review of OXA Juice Mini M1 2600mAh)",5,I now carry it with me everywhere I go!,1393545600,"02 28, 2014"
A2IKMRNKQ12ZPT,B00E2YI052,"Amazon.Buyer ""Never argue with an 1d10t...the...","[11, 12]","I have several portable devices and therefore have several backup battery packs. My Favorite is a 12000 mAh monster battery pack. That thing gives me enough juice for all my devices on the go and multiple charges for that matter. But its also huge so not a device you can stick in your pocket.This isn't exactly small but it is reasonably sized for the juice you get from it. The 4th star is more for its price at 11 dollars. If this cost anymore than that, Id say it is a 3 star product at best.Cons:-Not exactly a powerful backup with only 2600 mAh.-No indication of how much charge it has left. This works both ways. No idea how much time you will need till its fully charged or any idea how much charge is left for your device. Just a red light for working and no light on when its dead.-Horrible instruction manual. Fortunately its not a device that needs too much to understand.The pros:-The key ring can be used to attach to your keys if you dont mind the size. It works great for women who can place in their purse, but not so great for men who cant exactly fit it in their jean pockets. Id say its ideal for my girlfriend with her nexus 4 when she is out and about and running low on her phone.-If you own a device with microusb, the same cable that charges it up, can be used to charge your devices. No need to change to the other adapters or worry about losing them.-Despite the box stating that it only outputs 1A it not only worked with my note 3, but it charged pretty fast. It went from 17% to 57% within 40 minutes but then it died. Maybe after a few charge/discharge cycles it may be better.But even that would be more than enough to get me through the day with the note 3.-Stylish design.Id recommend it as a backup for emergencies.",4,"Not for powerusers, but a great backup",1393027200,"02 22, 2014"
A1NRMTQ5SZPZA,B00E2YI052,Amazon Customer,"[0, 0]","I live in an area that is prone to power outages, especially in the winter time.  So when I was offered this item in exchange for a review, I couldn't resist.The bank does take a while to charge fully, but once it is fully charged it seems to hold that charge for about a week.  So, most Sundays I charge it up just in case.It works extremely well on charging my iPod or my cell phone - getting them back to full power in about an hour.  It will give me 50 - 60 percent of power back on my Galaxy Tab (10.1 inch) in about the same amount of time - but after that, it goes no farther.Although it comes with a key ring attached, I can't really imagine using the ring for that purpose.  I can't help but wonder if the weight of the bank wouldn't somehow adversely affect my cars ignition switch.All in all, a good little backup charger.  For the price, I'd say it's worth it.  It would be a nice addition to your purse or pouch if you need to charge your device when caught out away from your normal charging methods away from the home or office.",4,A great backup charger,1395187200,"03 19, 2014"
A1QG13XG3EO2CX,B00E2YI052,Amazon Customer,"[1, 1]","This is a small battery that charges via USB, and has a second USB port that can be used to charge any USB device you might have. It also comes with a cable with various adapters (mini USB, USB-A, USB-B, iPhone, etc.), so it can charge anything you might have. If you have a device which uses some other (perhaps proprietary) interface, it will work as long as it comes with it's own USB cable.A 2600 mAh battery is about enough to charge most cell phones fully from 0% to 100%. The device is very small. It fits in a pocket, and while it may be a little bulky to sit in a pants pocket comfortably, I've been keeping it in the pocket of my winter coat (since winter just won't seem to end anyway), and I don't even notice it's there. It's great to have around for late nights when I found myself out and about with a dying battery. I also keep it charged to use as a backup charger in case of power outage. It has a keychain attachment, but frankly it just seems to big to keep on a keychain. The only thing I don't like about it is that there's no charge indicator on it to let me know how much charge it has.",4,competent backup battery source,1393804800,"03 03, 2014"
A2CSUBM1565NGH,B00E2YI052,Annie Flowers,"[1, 1]","I wasn't too sure about the need for this portable battery but we got one anyway.  I mean, I charge my phone at home and in the car.  I got it yesterday and after a minute or so, I figured out how to charge it up.  There were no instructions but it doesn't seem to be rocket science!  After it was fully charged I used it on my phone and viola!  A full battery.  Today we are getting a blizzard with the possibility of losing power.  A nearby town was evacuated (yes, really) due to chemical fire and I am thinking I am quite happy to have this little portable battery. I have a sister in South Carolina that had no power, due to there storm a week or so ago and she had to sit in her car to charge her phone.  This would have been a help to her.  Hmm, maybe this would be a very nice gift, at least for those in good weather challenged areas.All in all, yes, a good item to have.  I will keep it in my purse for the just in case scenario of losing power or being without a charger, in this never ending winter.",5,What a great idea.,1392854400,"02 20, 2014"
A1FKGHZYT64TYG,B00E2YI052,Ashley Y.,"[0, 0]","My husband has to use his phone constantly for work, and this has given him the ability to charge it some so it doesn't die mid shift. It's not powerful enough to charge up multiple devices or devices that require a lot more power, but it does it's job for his phone while he's out. His work uniform has deep pockets so he can actually plug his phone into it and charge it while it's down in his pocket. The only thing I don't like is that there isn't a light that comes on when you charge the power bank itself. I don't know when it's fully charged or if it's charged at all. It give you any indication of how much charge is left once it's been used. I'm also worried about the construction. I've owned other power banks that are made of much sturdier material, and I'm afraid this one can be broken easily. Overall, it does it's job, and the price is good for what you get.I received this product free for my honest review. This is my opinion after receiving and testing thing product myself.",3,Not bad as a phone backup,1393804800,"03 03, 2014"
AJV985MKGCIQ0,B00E2YI052,"Barbara Rhoades ""Jackie of all Trades""","[0, 0]","This is a small &#8211; 3 &#8221; x &#8221; x &#8221; - and lightweight rectangular battery.  It also has a key ring attached so you could put it on the ring that you use the most and would always know right where your recharger is.  This is very nice and makes carrying the recharge convenient.The description on Amazon regarding this external battery says it says superfast charge via 1A.  I find 2.1A to be faster.  It also says there are 500+ recharge cycles before the battery gives up which would mean 10 years of charging time.  I don&#8217;t know but in my book there are only 365 days in a year so that means less than two years of charging time.  Who in today&#8217;s electronic age only charges their phone once a week?It comes with a large variety of accessories &#8211; a cord with USB on one end and a connector for other types of plugs on the other, a plug for Apple as in iPad, a micro USB plug for charging the battery itself and there are two more &#8211; a plug and a connector, neither of which I know what they are for.If you need to recharge your electronics on the go, this small charger will do the trick.",4,Small on the go recharger,1404086400,"06 30, 2014"
AXN85JJ6YEO3X,B00E2YI052,"Barry Sharpe ""oklahomabarry""","[1, 1]","This arrived today. I wasted no time in  making sure it was charged up (easy to do with the enclosed instructions) and tried it on my iPhone. It charged up in nothing flat. So then I tried it on my iPad. Same great result. By this time the power bank needed a little charging itself (this was an assumption on my part). So I plugged in the adapter allowing it to charge through the USB port on my laptop. This, too, was a clear cut, straight forward process.I'll be using this often in the future. Nothing is worse than being out somewhere and losing the charge on your device. I believe this is a product everyone can benefit from owning.",5,Fantastic Device,1392940800,"02 21, 2014"
A2XIM5GIGWOKTC,B00E2YI052,"Brandon ""Indie Author Book Reviews""","[2, 3]","I love this design and the sleek look of it. It's small enough to fit in your pocket with ease and long enough to grip it while walking/jogging. The charge was quick, and the output was quick as well. It charged my phone 2% in just 10 minutes. It stayed at that rate until fully charged.The only thing I didn't like about the product is the lack of documentation included in the original packaging, however most people don't read them anyway.Great product, great design, and a very happy customer. I bought another one for my sister =)",5,"Awesome design, Sleek cosmetics, Quick Charge",1392768000,"02 19, 2014"
A6WZVL0SRQAPY,B00E2YI052,Brian Driver,"[0, 0]","This is a great little charger that will fill a certain niche for certain people...and I believe that niche will depend upon those who like its size. I'm assuming that's why it's called the ""Perfume"" (if not, then I'm totally puzzled)...As for me, a guy, I'd refer to it as about the size of a tall pill bottle (but with squared edges, of course). As for that ""niche,"" more on that in a minute.As for its charging ability, I found it to be a totally capable charger. It's not a huge charger, but it's got enough ""umph"" to keep a cell phone going (though the more modern ones may need a faster delivery rate than 1A), and the same goes for e-readers, cameras and other modern appliances that need charging. The OXA itself can only be charged by a device with a USB outlet...like a computer. It's got a nice light that informs you when it needs charging (red) and when it's full (green). It has 2600 mAh, which is enough on a cellphone or Kindle to keep you going until you're somewhere you can charge fully.For my needs, it worked fine. About the only problem I had was that it was difficult to carry it around when I walk. It doesn't fit into my pocket without being obvious, and for a guy it seems (forgive the term) ""goofy"" to use as a keychain. It's just, well, awkward. Once it was AT a location it fit places (like a drawer or a shelf or a desktop) just fine.BUT I gave it to my daughter and she LOVED it.  It fit into her pocketbook and it actually was exactly what she wanted as a keychain add-on. She found it easier to find her keys in a busy pocketbook. as a charger. And she commented that the little red/green reminder light was a great thing for her when she stuck it in her purse...she said its visibility even in her crowded bag was a nice feature that kept her on her game.NOTE: I was supplied this product free of charge with no other conditions other than my writing a fair and honest review -- which this is.",4,A nice charger whose size and shape will work great for some,1405555200,"07 17, 2014"
A1CGAU176MRXGD,B00E2YI052,"Brianna Lee Book Reviews ""Brianna Lee Book Re...","[1, 2]","This product is great! It's the most convenient little thing. I use my phone A LOT, and I hate when it dies when I'm not home. I love that I don't have to drag my regular charger around, and if my phone dies hope that I can find an outlet. Now, I have my own personal outlet to use anywhere. This external battery is small enough to just toss in my pocket book, or if you wanted you could put it on your keychain. It's even small enough to just put in your pocket. It can go with you anywhere.I have a T-Mobile MyTouch LG and one of the adapters that came with this product fit my android phone. This charger is made to fit so many different devices.I haven't had any problems with this product, and I've owned if for about 3 weeks now. I look forward to owning more products by this company.",5,Really Useful Product!,1390348800,"01 22, 2014"
A3IL4WNBMGBJRY,B00E2YI052,"Brian Smith ""Tough But Fair""","[1, 2]","As our smart phones get smarter and smarter one thing that doesn't improve is the battery life.  My iPhone won't even last a full day if I'm using it heavily and I can't always get to a place to plug it in.  External batteries used to be too expensive for me to justify.  This one is not.  At the price it is selling for on Amazon right now, it's worth the investment.I own another external battery which only came with a USB to micro usb cable (basically a cable for charging the battery).  The OXA comes with a USB cable with multiple adapters to fit micro USB, 30 pin Apple, and more.  The only thing you need to be aware of is even though the documentation says it works with iPhone 5s and the new iPads, while it will charge them, it does NOT come with a lightning connector.  You will need to use your own cable.  For other devices, the end of the USB cable pops off and you can pop on an adapter for them.Pros-Simple to useCompactCons-No battery meterThe only drawback to this battery is the fact that it lacks a meter.  While I might be able to get multiple charges out of it, I don't know if fully charging my iPhone drains it 50% or more or less.  Therefore, I would recommend recharging it after each use.  At the original list price, I would expect a battery meter. At the price it's selling for now, I can live without it.",4,Pretty good- for the price,1393200000,"02 24, 2014"
A27M75LRSJ788H,B00E2YI052,Bruce Sobocinski,"[1, 2]","This is a good charger with multiple connections for any device. It charges from your pc very quickly and gives life into batteries that die quickly. Overall it gives my iphone more juice to get me through the day. I love the size of this battery, and i also love the simple color scheme.Overall it seems to be built well. There are no instructions given with the device, but it is simple enough to figure out. You can go to oxausa.com to get the directions if you need them.If your in the market for a small external battery I would recommend this one especially with the 18 month warranty.** Update ignore the instructions. I completely missed them inside the box. They blended in very well!",5,"Works well, small and portable, quick charge",1393286400,"02 25, 2014"
A12REPD4P6JOSP,B00E2YI052,"Carmen Vicari ""dg9tm""","[0, 0]","The OXA Power Bank 2600 mAh battery is a small handy for the handbag. Provided with a key chain and a size of 96x24x22mm, it can be good in a purse carry, to attach to a key on the other hand, I find hard to turn him.The design is attractive, the good and the processing operation is intuitive. The accessories is extensive, so you get even included four different connector next to the USB cable.The shop displays the power bank via a red LED, unloading is indicated by a blue LED.The capacity is sufficient for a road Notladen a mobile phone. For a tablet, I find it too small again. Loading power bank via USB.Conclusion: Small spare battery to always carry battery for emergencies.",5,Convenient for travel,1395446400,"03 22, 2014"
A1JZFGZEZVWQPY,B00E2YI052,"Carter H ""1amazonreviewer@gmail . com""","[1, 1]","For its size and price I expected almost nothing. Thought that it would be more of a novelty / throw away than a real power supply. I was wrong. This tiny box contains an actual cell that is used in full size laptop / notebook battery packs. (Yes I broke it open so you don't have to). No meter or lights to tell how much juice you have other than red when its not going to do anything and green when its charged enough to save you. Will charge an iPad half way and an iPhone or droid fully with a little to spare. Less than half hour and you are ready to go. Comes with a butt load of adapters.I love this little OXA portable battery. It comes with adapters to fit Apple and Android devices. I've used it with my Kindle Fire Tablet and my iPod and iPhone. Frankly, its saved my day on several occasions. I now charge it at night and bring it with me to add extra life to my iPhone.PROS1) It's small. In fact, it's a key chain.2) Charges in 6 to 8 hours.3) Comes adapters for a variety of electronics-- Apple, USB, Micro USB , mini USB, some other things who knows.4) Great for students and professionals.5) Great to take and forget it until needed, wife keeps it in her purse until its called upon.6) Lithium Ion stays charged for a long timeCON1) No power meter to tell whats left",4,Great Emergency Backup Power For Darn Near Any Electronic Mobile Device And Cheap,1394755200,"03 14, 2014"
A2EKBJB8H5MDD8,B00E2YI052,Cenile D. Mentia,"[2, 3]","These external battery packs are always a nice addition for anyone who loves using their smartphones. I&#8217;m sure we&#8217;ve all experienced those days when the battery icon starts blinking red and the day&#8217;s only halfway done. If you&#8217;ve used one of these before, this is pretty much the same thing, but if not, it&#8217;s pretty self explanatory&#8211;you can charge it through your computer&#8217;s USB port or a wall adapter, and plug the mini-USB side into the battery. There&#8217;s a non-intrusive light turns red when it&#8217;s charging, and disappears when it&#8217;s complete. The box says it takes around 6 hours to charge it completely, but it took me around 5 hours when I used a wall adapter. To charge your device, you just flip the cord around, plugging the USB side into the battery and whatever connector into your phone.This here is an external 2600 mAh battery(for comparison purposes, the iPhone 5s has a 1570 mAh battery & a Samsung Galaxy S4 has a 2600 mAh battery). What this basically means is that it should be able to replenish most phones completely at least once. I was able to charge my Nexus 4 with its 2100 mAh battery from ~15% to 100%, and the battery still has some juice inside.For a 2600 mAh battery, it&#8217;s surprisingly lightweight due to its plastic casing. It doesn&#8217;t feel flimsy or anything, but I&#8217;ve owned a couple of other external battery packs and they were all significantly heavier. This definitely adds to the portability & flexibility of the battery pack&#8211;just throw it in your bag or in your pocket for long trips or as a backup for those days when you use your phone more than expected.My favorite part about this battery would have to be the charging cable it comes with&#8211;as seen in the last picture&#8211;it&#8217;s a 1.5 feet USB cord with 4 interchangeable heads for different phones, including a mini-USB, an old Apple 30-pin connector, and two connectors for older phones (I&#8217;m not sure what they&#8217;re called). Unfortunately there&#8217;s no lightning connector here so the users of the newer Apple products will have to provide their own adapter or use their own cord. Anyways, this allows a great deal of flexibility, as you can charge just about any phone with these interchangeable connectors.There are a couple things about the battery that I didn&#8217;t care for too much. The instruction manual wasn&#8217;t very helpful (also contained lots of errors), and the keychain wasn&#8217;t too helpful for me, since the battery&#8217;s a bit large to attach to your keys (though I can see this being useful to others). Other than that, this is a solid product, especially for $11.Overall, I&#8217;d recommend this battery pack to anyone who&#8217;s looking for extra juice for their phones&#8211;it&#8217;s light, portable, and it does its job well. Feel free to post any questions in the comment section and I'll do my best to answer them.==The Good==- Lightweight + Portable- Well designed- Versatile charging cable- Does its job==The Bad==- Instruction manual poorly written- Keychain is unnecessary- No indicator telling you how much battery is left*Note that I was provided a sample for this review.",4,Surprisingly lightweight,1393459200,"02 27, 2014"
AVPMKKIH917M8,B00E2YI052,Cindy,"[0, 0]","Full disclosure: I was sent this Power Bank to try out and review. When it came in the mail I didn't even understand what it was supposed to do, but I realized I could plug it in to one of my chargers (which I use for my Kindle, blackberry, playbook, etc.) and it began charging. It was fully charged (red light went out) in about 5 hours. I unplugged it and then examined all of the connectors it comes with. Most of them I didn't recognize, as I have never had an iPhone, for example, and I don't use a laptop, but there are certainly connectors for any device you have. I sat down to read my Kindle and the &#34;low battery&#34; notice came on. Normally, this means that I have to stop reading, and go plug my Kindle into the charger, which is not a convenient place to sit and keep reading. Voila...a use for the power bank! I plugged it into my Kindle, and was able to keep reading while my Kindle completely powered up again! This alone makes it useful for me, but I can definitely see keeping it charged up and taking it with me for &#34;power emergencies.&#34; It is a great little device and I am happy to have it.  Keep in mind, it does not stay charged for very long, (if I let it sit over night, it no longer gives me any power,) but it is useful in emergencies.",4,Nice extra power for emergencies.,1405987200,"07 22, 2014"
A11B61QBGHLQDN,B00E2YI052,C. Stephans,"[2, 2]","The portability of this battery is definitely its selling point. If you cannot be near an outlet, you can walk around with this while it charges your device.  It is great for taking with you, so you can be assured to have a charge when needed.  It is too big to actually serve as a key chain for me but can easily fit into purses or bags.  It is surprisingly quick for a battery in charging my phone.  My only problem will be keeping the right adapters on hand that are needed to charge the battery and then my device.  The adapters are interchangeable.  For the price, it is a good product.",4,Useful and Handy,1394150400,"03 07, 2014"
A1BXVZSQOJE6UE,B00E2YI052,Ctwink,"[0, 1]","**Note: I received free sample of this product from the manufacturer in return for an honest review**I go on overseas business trips quite often and for the log overseas flights, I try to bring along a portable battery in case I get stuck somewhere and have to use my phone heavily or as a way to recharge my electronics rather than have to drag along all the power adapters and transformers that I'd need.  I currently use aVerbatim 10,000 mAh Dual USB Power Bankand I like it alot as it charges quickly, has a huge battery, and dispenses its charge equally fast.  However, I don't really like the size of the unit - its almost the size of my iPad mini - or the weight (about the same as my iPad mini) and thus I was looking for something a little more portable/lighter/smaller.I recently purchased the OXA 2600mAh SAFE External Battery as an alternative to my Verbatim battery and immediately liked its portability (it fits nicely in the palm of my hand and weighs about as much one of those cheap, pay-as-you-go, phones.  Although about 1/4 the battery life of my Verbatim, I figured it would be sufficient as a life-line on my overseas trips in case the batter on my phone was completely dead.  The OXA charges through a USB connection (which I plugged into a universal adapter and charged through a wall socket) and comes with several adapters which allows you to charge just about every phone or i-device that you may have.Although I liked the size and didn't mind the smaller battery size (10K mAh is really overkill for what I use it for), there were alot of things I didn't like about the OXA SAFE External Battery.  Chiefly the OXA SAFE takes FOREVER AND EVER to charge.  I mean we are talking 8-10 hrs when its completely drained.  By comparison, my Verbatim only takes about 2 hrs to charge and its an almost 4X larger battery.  Also the OXA does not charge your devices very quickly either.  As a test, I connected it to my phone which was at about 75%, 4 hrs later it was 100% charged.  Also the OXA only has one light (which is either blue - charged - or red - charging/low charge) to indicate whether it is charging or being charged so you really have no idea how much battery life you have left.  Although not super informative, my Verbatum at least has 4 bars indicating its level of charge.  Finally, the OXA comes with a keyring loop which I'm not sure anyone would ever use.  Being about the size of a can of pepper spray, I can't see any guy having this in his pocket all day long and I have to think that dangling from your keyring and bumping against various things can't do a whole lot of good for the battery in general.Bottomline: I like that its small, light and thus VERY portable. I like that it has enough battery capacity to completely recharge my phone.  HOWEVER, the slow to to charge it and dispensing of that charge to your electronics is a significant negative.  I think it puts out enough charge that I could talk on the phone while its being charged and not have it go dead again, but the trickly charge that it puts out is certainly sub-optimal.  The OXA has value to me as a life line while traveling, which is why I gave it 3 stars.",3,Nice Small/Light Battery But It Charges and Gives Up Its Charge VERY Slowly,1393200000,"02 24, 2014"
AEL6CQNQXONBX,B00E2YI052,Cute Chihuahua,"[0, 0]","This 2600mAh battery pack is nice and compact at only about 3 inches long and less than an inch wide. It comes in a simple, black case that say&#8217;s power bank on one side and is white with the OXA logo on the other side. It&#8217;s a basic design but it has a keychain on the other end. I really like the keychain option so it&#8217;s always with you when you need it. I have used about 10 different battery packs like this and that was a new and interesting option to me. It comes with the usual USB cord that is used for charging the battery pack and also powering up whatever device you are connecting the battery pack to. It also comes with a variety of different adapters that can be used to power up different cell phones or other devices. It also comes with the adapter need to connect to the iPad 1 or 2. If you need to connect a lightning cable to it then you will just plug it into the battery pack and not use the included cable. You can more or less use it with any device that charges via USB cable.This battery pack won&#8217;t fully charge my iPad but it will give it a nice boost. It will allow me at least 2 or 3 hours of use before recharging again. If you travel a lot or use your device a lot then it&#8217;s very convenient to have a battery pack like this.Like I said before I have used many different battery packs. Some of them are very small and some are large. Some are very cheap and some are more expensive. This one doesn&#8217;t have some of the options that I have seen on more expensive models like a built-in flashlight or a power button but you pay for those options. If you are looking for a low cost battery pack that is reliable and works well but without all the bells and whistles then this battery pack might be a good choice for you.Sample provided for review.",4,Small and simple but works well. I like that it attaches to your keychain,1392940800,"02 21, 2014"
A38YF0APXQR2LM,B00E2YI052,"Dani Smith ""Dani""","[0, 0]","This is a great little charger to keep in case of emergencies. I believe it is somewhat small compared to the other backup chargers I've tried. Great to take with you out of the house when you don't have much battery left.Pros:-Simple, sleek design-Gets the job done well; great for emergencies-Comes with a little bag of charging plugs for most of the common devices (so you don't have to carry your chord around with youCons:-Low power output-Does not include cable to charge the power bank with (though it is micro usb, so it is not hard to find.)Overall, a great item. I would recommend it to people who only need a backup charger from time to time. Like if they just need something to keep in their car just in case.",4,Overall Satisfied,1395705600,"03 25, 2014"
A1AQTH32IQ5JM0,B00E2YI052,Denise R.,"[1, 1]","Too often, when I'm out and about, I find that my phone has run its battery down, so I am turning it off to conserve the battery, only turning it back on to make a call. So, when I was given this compact mobile charger to try, I was intrigued to see if it would work. It's so important to have a charge on my phone when I need it.It comes with several adapters for the end of the cord, so you can attach it to any device you wish to charge.The instructions are on a tiny brochure, in tiny print and are in nearly-incomprehensible, poorly-translated English. The brochure really needs to be rewritten.But, it's pretty easy to figure out. To charge the unit, attach the micro-connector end of the cord into the unit, then attach the USB end into a wall charger (or, I suppose, a computer). It doesn't come with a wall charger, but don't we all have several of those around? I used the one for my Kindle. Charge it until the red indicator light turns blue. It doesn't take too long to do that.To charge your phone, or iPod, or whatever, just attach it to the charger, and wait a while for your device to charge up. It charged my completely-dead iPod touch 5G in less than an hour. And, it charged my phone from about half-charged, to fully charged, in less time than that (sorry, I forgot to time it).There is a keyring on the charger, though it would be pretty bulky to keep on a key chain in your pocket. But the ring may be useful to attach to a strap or carabiner in your  backpack, I suppose. (If this were small enough to go on a keychain, that would be even better! But as it is it is not too big and fits easily in a bag or coat pocket.)Having the ability to recharge my phone, wherever I might be - even if I don't have access to my car charger or wall charger is a good thing. With this unit, the phone (or, less critically, my iPod) can be charging in my pocket or my purse, whatever I am doing. With it, I'm never stuck somewhere without the ability to make a call.So, summing up, this charger works well, and makes me feel safer. I do hope the instruction booklet can be re-written though!Product provided by Oxa for honest feedback.",5,Gives me confidence when I'm away from home!,1392940800,"02 21, 2014"
