reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
AC8C9PT59CDW1,B008RTKF1U,M.A.R.,"[0, 0]","I haven't actually tried to use it, & hope I don't have to, but got these to keep on me when walking and traveling, just in case. They are nice & compact to put into a purse or pocket.  It's just peace of mind to know I have something for a vicious dog or attacker.  The price is good & the little case is very cute.",5,Good product,1371254400,"06 15, 2013"
A1M658L774LPGM,B008RTKF1U,"may ""toefurz""","[0, 0]","It is nice to have a non-lethal option for self-protection, especially when in places where the lethal options are disallowed.This little thing is compact, inexpensive, and seems to pack a good punch.I got these for myself and my family.",4,just what I wanted,1402963200,"06 17, 2014"
A1KHK2DZOF99ON,B008RTKF1U,oshirenshi,"[0, 5]",2 Police Magnum OC17 Keychain Red Pepper Spray w/ UV Dye - 1/2oz Soft Cases; item arrived in a timely manner and in the condition specified by the add.,5,2 Police Magnum OC17 Keychain Red Pepper Spray w/ UV Dye - 1/2oz Soft Cases,1323043200,"12 5, 2011"
A2IFWELIS6HIHH,B008RTKF1U,Sandy,"[0, 0]","Delivery was quick, product is as described. Haven't tried to use them, gave one to my younger sister for when she is out alone",4,Good product,1360972800,"02 16, 2013"
AYXLNH67AKXXG,B008RTKF1U,Ted's Reviews,"[4, 6]","Rating for Police Manum Faux Leather Holster Pepper Spray.The units where defective.Only the case worked.  Extremely outrageious worthless.  Total Waste Of Money.  The company is using the name Faux, pretending to be Fox company.  Fox Company is reliable.  This is worthless defective.",1,Review of Police Magnum Faux Leather Holster Pepper Spray,1355011200,"12 9, 2012"
A3M2GGY0GTW3E7,B008RTKF1U,Timothy Harris,"[0, 0]",I love this item getting two for the price of one.  It is compact and easy to carry and conseal. It does exactly what it claims.  I highly recommend this product and will puchase from them again.,5,"Great product, fast delivery A+",1359763200,"02 02, 2013"
AM36U99R4RUUE,B008RTKF1U,UrbanPrepper,"[3, 3]",I ordered several of these for all the women in my household. With the left over container I tested it out. The spray was pretty decent going about two to four feet in a concentrated stream. From the little bit of blow back I received it is fairly potent. I would definitely be aware of wind conditions with this as I had a few droplets hit me when I tested it. Not the products fault but something to keep in mind should you need to use it. Also I did have to hold the red tab down for a second or two the first spray. Just another thing to keep in mind prior to really needing this.,4,Good for the price,1315440000,"09 08, 2011"
A1M3GEH8UY8ZBV,B008RTKF1U,Vance,"[1, 1]","had similar formula product and when it expired I took a wiff to see if it was still that potent. Yea, it was...LOL. Pepper spray is pepper spray, hopefully wifey or myself will never have to use it. The design itself is basic, simple enough. Nice that it has a keychain case.",4,"I assume it works, didn't use it yet",1313020800,"08 11, 2011"
A1UJZE4ILVKNTZ,B008RTKF1U,W. Wharton,"[5, 6]","To be fair its a pretty good value for the price, but its hard to push down, you have to push from the top, if you push from the red tab that sticks out it won't work to well or at all.  My girlfriend stumbled with this a bit.I tried this product and the Sabre Compact Pepper Spray.  I prefered the Sabre Compact, which without the case is the same size, holds more, and sprays easier.  I don't think you want to mess around with a case when in a dangerous situation either.",2,Meh,1310515200,"07 13, 2011"
AGA8DBCA2OAYI,B008V1GHLG,"Antonio Saurez ""B.I.G  TONE""","[1, 1]","Boy is this thing tough to get on to the barrel of the gun, feels like it's gonna snap if you push too hard but once it's on it's on and it isn't going or moving anywhere. Nice look and functionality even in lesser light situations.",5,Shotgun Fiber Optic Green Front Sight for 12 / 20 Gauge,1367452800,"05 02, 2013"
A38JAB7SMD2APR,B008V1GHLG,Dennis Leszczynski,"[0, 0]","After installing a heat shield on my Winchester 1300, I could no long see the bead sight. Adding this fiber optic green sight the problem was solved. It took 2 seconds to install and provides a bright sight (in the daytime.",5,Fits like a charm,1401062400,"05 26, 2014"
A2OHMIABM6DYX9,B008V1GHLG,jeffg,"[0, 0]","Like the other reviews have stated, this is an awesome little front sight. I have a Mossberg 500a. It has the home defense barrel with no front bead. I used a gunsmith hammer with the plastic head to tap the sight so it would align, after I had snapped this on to the barrel.",5,Great front sight Mossberg 500 home defense,1399507200,"05 08, 2014"
A7U3641HUNI86,B008V1GHLG,Kindle Customer,"[0, 0]","Sits a little higher than stock bead, but that should improve aquisition. Snapped on VERY hard, so it won't come off, front bead holds it in place, but I started it too far back, and it was very difficult to slide forward, so I don't think a bead would be neccessary. Overall, a very big improvement, in my opinion.",5,Improvement,1368489600,"05 14, 2013"
AI81TQ66XWOV4,B008V1GHLG,tactical sam,"[1, 1]","This fits my 20ga Moss perfectly. Its super tight. You better have it where you want it when you 'snap' it onto the barrel. Moving after that is near impossible. The little notch aligns it w/ factory bead. The green is low profile & very bright even indoors. Still easy to see in the sun too.You think your gonna snap the plastic when you press it onto the gun. You wont. Its a quality ABS product.*if you do have to move it after works, try a rubber jar grip for some leverage.",5,bright green!,1360627200,"02 12, 2013"
A3PHWH3X4AW5WZ,B008V6589S,"Deborah A. Damiano ""Avid reader""","[0, 0]",Started exercising and sweating a lot. Researched various ones via Amazon. These got excellent reviews and you get a lot for your money. Totally recommend. Plus colors are nice and bright and could be woren by men or women.,5,Love these sweat bands,1371081600,"06 13, 2013"
A639R9N9K4JQK,B008V6589S,Dominick,"[0, 0]","Why pay extra for insignias? These sweat bands do the job, they are cheap and they ship free! (with $25 order)",5,perfect,1355616000,"12 16, 2012"
A1HXCA1EEM6983,B008V6589S,Edward A Jones,"[0, 0]","I have pretty long curly hair, and I cycle a lot. I got tired of the sweat dripping into my eyes, so I tried these. Worked like a charm. I wear them when I run in the summer now too. They are comfortable and catch the sweat very well. They do get soaked, and they wring out easily, but do not dry very quickly. And washing them makes the color fade pretty quick. But they really don't need to be washed too often. They don't seem to get smelly or anything, since it's just forehead sweat.",5,"Great value, fun colors",1378252800,"09 04, 2013"
A2V1466RFDNQLV,B008V6589S,"J. Hall ""Juniper""","[7, 7]","I work out in my house so I'm not embarrassed to wear these. I'm at that time of life and sweating profusely is one of the more nasty aspects. I like to wear a sweatband to keep my face drier, keep sweat from running in my eyes and dripping from the eyelashes without constant mopping with a towel. These bands do the job, don't cost a packet and damn the torpedoes about how I look.",5,hehehe fashion statement,1358985600,"01 24, 2013"
A3QHSYM3ML57MG,B008V6589S,Jim Heid,"[1, 1]",If you don't mind bright colors!  They seem to hold their elastic and hold alot of sweat.  Keeps their colors after washing.,5,These work very well,1391990400,"02 10, 2014"
AQHJXW7L8PJGL,B008V6589S,Joshtalgia,"[0, 1]",Some time ago I bought my wife a nice under armour headband as she's an avid runner. I also bought her a four pack of the Cosmos brand headbands. She preferred the Cosmos over the under armour headband and asked me to buy her more of the cosmos ones so she doesn't have to worry about some of them being in the wash and not having any to use. Now with 11 of them to go through that's no longer a concern.She noted that these absorb sweat perfectly and at this price you can't go wrong.,5,Bought these for my wife,1379894400,"09 23, 2013"
A3EGFSX6FQHWQ1,B008V6589S,Mimi,"[0, 0]",These sweatbands are good quality and perfect for wearing under my sun hat.  They keep the hat somewhat clean and more comfortable in hot weather.,4,Happy colors,1372377600,"06 28, 2013"
ARE9V31UFN860,B008V6589S,"Paul R. Prescott ""MilDoc""","[0, 0]","I sweat a lot, more than most. This set of 7 fits the bill - always have dry ones to use! Well made.",5,Very good!,1368230400,"05 11, 2013"
ATLA5CJH0ZZHP,B008V6589S,Terry R. Nye,"[0, 0]","I bought these headbands for use while exercising.  They arrive individually packaged in plastic and grouped in a larger plastic bag that can be reclosed.  The headbands are brightly colored and absorb well.  My only complaint is they fit very snugly.  My head size is not very large.  They would be a perfect size for women and would probably be large enough for most men.  If you are a man with a large hat size, though, they may fit too tightly for comfort.Overall, I am very happy with these headbands.  I bought two packages and may buy more for my wife.  If you price around you will find these are very low cost compared with others.",4,great value; a little snug,1375488000,"08 03, 2013"
A7ZKJ86MUO5JS,B008V6589S,"thekingb ""thekingb""","[0, 0]","Cheap, and they do the job nicely. I'd recommend these to anyone who doesn't mind running around with bright colored headbands. I use these at home only, so it doesn't make a difference to me....",5,surprisingly good,1379548800,"09 19, 2013"
A3ODG7Y53Y04R9,B008V6589S,Tomato Girl,"[1, 1]","I am not sure how these will wash up, but they are nice and soft and fit well.  Cute colors, too.",5,Fun colors,1383091200,"10 30, 2013"
A241OH2YXYHU3C,B008V6589S,Watership Down,"[1, 1]","nice stretch in the headbands, soak up sweat easily, throw in the wash and line dry - Voila ready to go",5,work like a charm,1390262400,"01 21, 2014"
A1YVW25MHK9A7G,B008ZTLX7C,A. Feher,"[1, 1]",i have use a ton of bar tape. this is the best a bit of touch getting it on. but the best,5,best out there,1395878400,"03 27, 2014"
A1DXF91F1V1OPA,B008ZTLX7C,Billy Jewett,"[0, 2]",I had to wrap it a few times to get it to cover all the way. If it was 8 inches longer it would be perfect (that's what she said). Once I got it squared up I loved it. Super soft. Feels good in the hands (that's what she said). I might try the 2.5 just to try it out.,5,Beware with 460mm aero bars!!,1386374400,"12 7, 2013"
AZDZSOLG8FGZR,B008ZTLX7C,David J. Gal,"[1, 1]","Grippy, super thick, and provides tons of cushion.  The thickness and the fact that the manufacturers state that you shouldn't stretch the tape when wrapping make it a little trickier than regular cork or a thin leather wrap, but it's not a real problem.I actually put this on my old cyclocross-turned-commuter/trekker bike to clean it up before selling it, so I haven't ridden with this tape much outside off the trainer, but I'm sure it would be real handy for anyone who is more sensitive to road vibrations, or those that just like to squeeze the hell out of their bars and like that tactile feedback.",4,Great Trekker Tape,1383696000,"11 6, 2013"
A3UCKWUSNR2H55,B008ZTLX7C,Dipstix585,"[0, 1]","This is, by far, my favorite bar tape to date.I generally ride 20mi+ casual tours, and this tape helps tame the numbness on my fingers and wrists quite a bit. The tactile feel of the tape is a cool rubber/vinyl mix. The 3.2mm thickness does seem pretty thick compared to corktape. If you like to &#34;feel the bars&#34; when you ride (cotton tape riders) this is NOT the stuff for you.I've used both the black and white. The black is my standard on all bikes now.",5,LOVE THIS STUFF,1389312000,"01 10, 2014"
A2J427YKNDISZP,B008ZTLX7C,Donald R. Hoffman,"[0, 0]","Has good feel and visual texture.  Thick.  Don't know if I like the grey color though, have white bike and going from original white tape to this.  Maybe should have went to black.",4,Gives a very good grip.,1385164800,"11 23, 2013"
A39PKHJ038A7T4,B008ZTLX7C,"R. A. Selkirk ""Bloodwolf""","[1, 2]","I'm sure it works better for a regular handle bar setup, but as I am using it for an adapted hand powered bicycle, it does not really do the job as it comes.  If it had better adhesive on the back it would not be an issue, but for my needs I will have to use an adhesive to attach the product.  The thickness is good, adds a nice padding to the grip, and the grip factor is nice too.  Once I get it all figured out and attached more permanently it will be just what I need.",4,works good for what it was intended,1360627200,"02 12, 2013"
A34X4SQTAAJ8WP,B008ZTLX7C,The0ne,"[0, 0]",the material and padding is good but installation is extremely difficult. This is worse because you're suppose to not stretch it. I have a fuji gran fondo 2.0 and am unable to install this without a few gaps. I would love to use it so I'm going to try again and again.,3,hard to install,1401321600,"05 29, 2014"
A11ARTLCVI89XN,B00961M9NK,"D. Gill ""Blood_Red_Rage""","[0, 0]",First I would like to warn people that if you're opposed to blatant Chinese knock offs this is something to avoid. I had no idea that it would come in a Benchmade box and have the Benchmade logo on the trainer itself. It is not a Benchmade at all.Now the trainer itself is decent. Good weight and fair construction. The latch is way too tight given how far apart the handles sit open (or closed) due to the shallow notches for the tang pins. It flips well enough though so it is fine. It has screws for the pivots so loctite them otherwise it will fall apart on you. For $8 this is good.,3,Not bad for price,1380931200,"10 5, 2013"
AV5FJKDE2F3H5,B00961M9NK,figuy,"[0, 0]","I highly doubt this is a benchmade balisong, but it seems well built. The grooves on the handles where the blade studs rest are too shallow. Because of this the handle will not close all the way in either the knifes open or closed position. It's not hard to fix if you have some files, but the repair will obviously ruin the finish. I shouldn't have to repair a new item.",2,Needs some work,1381017600,"10 6, 2013"
A1Q70K27GSE8U4,B00961M9NK,Fishing Dries,"[0, 0]",My son was surprised to see how well this item was made.  It feels like a real knife.  The small bolts do come loose after a while so it would be wise to put a small dab of loctite on them.,5,Made well.,1388966400,"01 06, 2014"
AP1QISUZUQLY1,B00961M9NK,Functor,"[0, 0]","The trainer looks pretty nice, and none of it has actually broken yet. If you oil the joints and use a small hex star screwdriver or allen key to tighten the screws holding the arms together, they still stay together pretty tightly and swing really smoothly, and I've heavily abused this for months. The only thing is that the arms rest closer together when closed than they originally did, so the lock is completely loose, but it really doesn't matter 99% of the time.",5,"Looks nice, super durable, lasts forever if you can maintenance it properly",1388448000,"12 31, 2013"
A13MM7UES60AAU,B00961M9NK,"Jay Kenney ""James J Kenney""","[2, 2]",I have always wanted to learn how to use a butter fly knife. Now I can practice without cutting my fingers or impailling my feet.,5,Great Buy,1391299200,"02 02, 2014"
A3EELV89ECZZTH,B00961M9NK,joseph welfel jr,"[0, 0]",sturdy construction easy to use great for practice also has fast action will recommend these to any one who is looking for a good prodct fast shipping,5,quality butterfly,1400371200,"05 18, 2014"
A2IVMRCGXJ5ZQ9,B00961M9NK,R. Moore,"[0, 1]","The balisong is very nice considering the price, it definitely exceeded my expectations. It flips nice and has a good feel to it out of the box, my latch works in open and closed postitions. The knife is kind of slim but still feels good with the pivots having no slop and if you want it to stay like that, loctite is recommended because it will come lose over time if you dont add any to the pivot screws. I would buy another one and recommend the trainer to anyone wanting to learn aerials or any other difficult tricks without the risk of getting bit.",5,balisong trainer,1388707200,"01 03, 2014"
ADM6YAAEOQOO8,B0097UJKPA,J. Morgan,"[0, 0]","The solution is, of course, making your own bracelet so you make sure it fits exactly.The description was appealing to me, where it says it is curved to fit the wrist.I just now ordered this product but will update this review once I have them in hand.Update 3/13/13: Actual measurements of the buckles gives me: 11 mm inside width of slot to hold the cord, or webbing, depending on the band material you plan to use these for. That is wider than the nominal 3/8"", which would correspond to 9 1/2 mm.Actual length of the closed buckle: one inch and an eighth.The appearance and function of the thing is first rate, based on ones I've seen in various applications.Update 3/14/13: see my customer photo of the stretchy bracelet I made using these snap buckles. I gave a brief description of how I made it, in the photo caption. The fabric is a very stretchy rayon spandex that I bought at Jo-Ann's Fabrics and is one of their own prints and (I think) was discontinued, but you can get the same material there in a camo print. What this means is that you don't have to bunch up the material to allow the stretch because the fabric stretches along with the elastic. I made this because I wear a 'high performance' long sleeve shirt for UV protection that had no provision for keeping the sleeve end tight, so flopps around when it gets wet, like it does since I am wearing it in my kayak. So I need something to keep the sleeve end from hanging over my hand that I am trying to use to hold my paddle. If you were to just make a straight band, one: it would quickly wear out its holding ability by stretching it so much to get over your hand, and two: it messes up the alignment of the sleeves and UV protectant gloves, putting it on that way. You set all your layers in place on your wrist, then last, buckle the strap, and everything is good.",5,Nice Alternative to Hit and Miss Sizing,1362700800,"03 08, 2013"
A47HVKXH9IUPN,B0097UJKPA,JP,"[0, 0]",They are what i expected and wanted.  They work with paracord.  I use them for bracelets as expected.  No problems.,4,buckles,1380499200,"09 30, 2013"
AX4OUOYP645H8,B0097UJKPA,Kyle Shell,"[0, 0]",smaller than i thought but works ... can be hard to get apart if not closed properly... aline the guide tab,5,works,1375056000,"07 29, 2013"
A3CAJ5SLD5BC21,B0097UJKPA,L. Rodriguez Martinez,"[0, 0]","Very good quality plastic, doesn't feel cheap. Good size for bracelets. Easy to work with even being this size. Very pleased.",5,Very good and strong.,1399334400,"05 06, 2014"
A12BUKR6ZSOMXT,B0097UJKPA,M. Vanco,"[0, 1]",These plastic buckles seem very well made. Smooth with no flashing. I bought them to try making some paracord bracelets as a family project. They will fit 4 strands of para 3 550lb cord. However I wish I would have gone with a slightly larger buckle so the buckle was not dwarfed by the size of the rest of the bracelet. I am using a trilobite weave which makes a flatter bracelet.,5,Well Made,1359331200,"01 28, 2013"
AWS8C1U29GBJD,B0097UJKPA,Taylor,"[6, 7]",I decided to make some paracord bracelets to give out as gifts.  I found these buckles for cheap on Amazon and they looked like the right size.  The worked perfectly.  I like they they are contoured so they are more comfortable around your wrist.  I made about 15 bracelets so far and haven't had trouble with any of the buckles.The bracelets are easy to make and look great with these buckles.  You can make your own at a small fraction of the cost of Survival Straps.I would purchase these again.,5,Perfect for Paracord Bracelets,1358899200,"01 23, 2013"
A2PB1DYYOVS7DQ,B00AU6EICA,Barry Sy,"[1, 4]","I'm pretty impressed with this purchase. I have always used spring air rifles, so this is my first venture into PCP's. To me, It is kind of pricey for an air rifle but that seems to expected for one of this calibre and quality. It would be so much nicer if it came with it's own pump. So far, I'm having way too much fun shooting this thing. :)",5,Wonderful Air Rifle!,1396828800,"04 07, 2014"
A2YP0ANEM0N2OJ,B00AU6EICA,Chris Jarman,"[1, 1]","After owning multiple other air rifles (multi-pumps, CO2, a few springers, and one nitro piston) I've finally found ""The One."" What can I say? I am very, very happy with the .22 Synthetic Marauder.  For the price, I imagine it is going to be hard to beat this rifle.  After several months of owning and shooting this rifle here are my thoughts:Pros:-- Plenty powerful. Using 21 grain Kodiak Beeman pellets and factory settings I'm getting over 30 foot pounds at the muzzle (Chrony measured and ChairGun calculated). Fiddle with the power and you'll get significantly more.-- Very accurate.  Even with my under-powered 9x Leapers scope I can easily smack invasive pest birds at 60 yards. I can make effective shots out to 90+ yards.  When I upgrade to a Hawke scope soon, it's reasonable to think these numbers will improve.  This rifle will quickly outperform modest scopes.-- Adjustable: The adjustable stock comb makes it easy to customize my eye relief and head position. That improves accuracy and comfort.-- Trigger: The trigger is adjustable down to a ridiculously light pull.  It's easy to go overboard and make it target-rifle light.  The trigger is crisp and solid.  I'm very happy with this feature.-- QUIET: I can shoot this in one room while my wife is working in the next room. The integrated baffles really do work, and work well.  This rifle isn't silent, but it's backyard friendly for certain.  The baffles are easy to remove for barrel cleaning.-- Solid, hefty construction: The synthetic stock is plenty rugged for hunting.-- Sling lugs: The SynRod comes with lugs for a sling, a very nice feature (because the rifle is not particularly light).-- Magazine: I've read elsewhere about reports of jams, but I haven't had a jam or double feed yet. Flawless operation through at least 1000 pellets.Cons:-- Rails: This rifle has no Weaver rails. It has the standard airgun 11mm dovetail scope rails.  So be prepared if you want to mount a scope using Weaver mounts, a bipod, a laser, a light, etc, etc.  It's pretty disappointing that Benjamin hasn't caught on to the accessory trend in shooting.-- Ummm.....  Honestly, that's it.  That's my only issue with this rifle.I'm no expert but this beast is far and away the best air rifle I've ever shot.  It is accurate as hell, quiet as all get out, and rugged to boot.  This is a serious rifle, with plenty of power for long range targets and/or small/medium size game.  It's quiet enough for backyard use, and not a budget buster.  I believe it's also American made, so that's a huge plus.  I went ahead and purchased the scuba tank, fill station, and hose, and I'm glad I did, especially when the action gets going.Some data I've obtained using a chronograph and Hawke Optics ChairGun for different pellets using factory settings:10 shot string of Beeman Kodiak 21.10 grain: Average MV: 811 fps. 30.8 foot pounds. SD: 12 fps. Initial/final PSI: 2700/2080.10 shot string Crosman Premier Ultra Magnum Dome 14.3 grain: Average MV: 901 fps. 25.8 foot pounds. SD: 13 fps. Initial/final PSI: 2720/2270.I'll update again when I get some more JSB Exact Heavies, which seem to have great long range abilities.",5,Love it,1405728000,"07 19, 2014"
AB67PZ0XJXZCF,B00AU6EICA,jeffharper47,"[20, 21]","Ive owned only a couple break barrels and this is my first step into the PCP world. I bought mine from Pyramid Air because they had a great bundle package that couldnt be beat.The synthetic version is incredibly light. It feels WAY lighter than my benjamin titan xs synthetic stock. But more importantly it is incredibly balanced. Im 6ft 3in 225lbs and the rifle feels absolutely perfect. i was worried about the length of the rifle causing it to feel heavier than it actually was due to leverage but this was not the case. the grip is excellent and feels like your holding a thumb through stock. I bought mine in 22. Ive read that the .177 and .22 barrels are a &#34;hit or miss.&#34; i believe that crossman has fixed the barrel issue with the .22 because from what ive been reading on the forums all the newer made .22's have been shooting well. But speaking for my rile, it shoots 1 inch groups at 50 yards with the pellets (crossman premier hollow points 14.3 grain) that came with the bundle.This thing is incredibly quiet. the pellet hitting my back stop at 50 yards is LITERALLY louder that the rifle firing. The trigger is incredible light out of the box. I believe it has a 1lb pull and feels even lighter. Its' got a nice short first stage followed by a predictable and very crisp breaking 2nd stage. I wont be making anything more than VERY minor tweaks to the trigger if i ever feel the need to.I bought mine with the pump. the pump is not hard to do. it takes quite a few pumps to fill up from zero. but after that it takes me about 30-35 pumps to pump from 2000psi-3000psi. the key is to take it slow and use your weight and not to pump more than 25 pumps at a time to allow the pump to rest a bit to insure a long life. if you dont weigh more than 185, it might be a little more difficult. you just have to decide if spening 400-600$ plus the rifle is in the cards for you. In the next year ill def be buying a good tank set up but the pump will do just fine for now.You just cant beat the marauder. I looked into other pcp air rifles in its price range but pick the marauder for a few different reasons;- there are tons of mods- There are alot of info on the forums and youtube- It has all the features you could need- crossman has outstanding customer support- it is INCREDIBLY tunablespeaking of tuning. this thing can be tuned to do WHATEVER you want. there are 3 major adjustments that can be made. the metering screw (which is the main velocity adjuster) the Hammer spring tension screw, and the hammer stroke screw. the latter two can be tuned with out taking the marauder apart. the metering screw requires you to remove one screw to release the stock from the from the rifle. I plan on drilling a small hole to access it with out dismantling the rifle to make it easier. The rifle shoots great out of the box and there is really no need to do any major tuning to the rifle from the get-go. the only thing i did was tune it fill at 3000 psi.what you should know about rifle;the barrel is dirty from the factory. i believe its because crossman puts some kind of protecting goo in it to stop any chemical wear. I guess they don't know how long it'll sit in a factory before shipping out. all it takes is some cleaning patches run through it.you need to find the right pellets as with any air rifle\. even the same two air rifles will like different pellets. It may shoot well with most pellets, but there will be one pellet that it likes the most. i recommend a pellet sampler from straightshooters.comIf you want to do lots of tuning you'll need a chronograph to see how fast it is shooting. the rifle is capable of a lot, but without an accurate way of measuring velocity, you wont really know what your adjustments did.",5,awesome rifle! .22,1393891200,"03 04, 2014"
A3MUAYM3GD8K0Y,B00AU6EICA,"Juan C. Aviles ""PolO""","[1, 1]","With a choked barrel, seven baffles, all-weather stock, two-stage trigger, adjustable cheek rest, etc, etc; this airgun is GREAT!!!; but kind of heavy (lighter than the first version with wooden stock, but still).I just got mine, so barrel it's not seasoned yet, nevertheless is grouping 1in. at 20yds from a shooting stick (3 flyers in 24 shots), using a cheapo Lepers sight.This is a rifle for 200lbs. guys if you go to pump it.",5,Excellent (for the price),1403827200,"06 27, 2014"
A2QGOE9VHBNPKS,B00AU6EICA,Outdoor Fun,"[45, 46]","This is simply amazing for an adult air rifle. I have the .25 and it is incredibly accurate. Very quiet and no recoil. I was so impressed with this air rifle that I had to buy another as a gift for my father. The synthetic stock feels well made, the trigger is very nice and adjustable, still using green mountain for barrels for the .25 and the weight feels well balanced. I cannot believe that this air rifle is made in the USA is under 1000 and seems on par with European air rifles in the $2000 price range.  It does take some effort to pump to 3000psi but that is expected. I bought a Swedish pump instead of the Benjamin pump which has had longevity issues according to my research.  If your looking to blow some cash on an air rifle I recommend trying the Synrod in .25 first.  Pellets are a bit higher cost than .22 but they can be ordered online in volume for less than pre panic .22 rounds. The JSB exact kings seem to be the go to pellet for accuracy but my rifle shoots the Benjamin domes well too (so far the only two pellets tested). You should be able to achieve a 16 shot string around 850 fps without much effort from 3000-2200 psi. I have not messed with my factory tune yet because it has a very low extreme spread of 12 fps for 16 shots. If you crank the power level up to 900 fps expect shot count to be reduced and noise level to be a bit louder. At mid 800 fps the pellet hitting the target is the loudest sound. At 40 yards it will put 5 pellets into one jagged hole.",5,Amazing in .25,1388188800,"12 28, 2013"
A157NQRMC5ZSER,B00AU6EICA,Roy,"[24, 24]","I was up in the air for a while trying to decide if this rifle was worth the money prior to purchase.  Further more, deciding between the .22 and .25 was very difficult,  namely because there were very few .22 reviews available for the synthetic stock version.  Being that none of the sporting good stores had either in stock to even handle, it was going to be an expensive, blind purchase.  I have only had the rifle for about a week, but have fallen in love with the beauty!  I wanted to write a quick review on the .22 in hopes to help anybody that may be in the same situation I was in.I decided to go with the .22 for a couple of reasons.  Though it has a crossman barrel vs the .25's green mnt barrel, the .22 has a higher shot count and better pellet prices.  Being that I love to target shoot, it seemed to fit my needs a little better than the .25.I have only been able to shoot it 15 yards at my indoor range (ie basement), but this thing is driving tacks consistently through 30 shots.  Seriously, dime size groups using only a front rest!  This is without custom tuning, just straight out of the box.  I've pushed 40 shots through it before refilling, but I have to believe if I was actually shooting at any real distance, the pellet drop would be evident (though at 15 yards its not).  The 21 gr Beemans have been flawless so far, and the rifle seems to really like the jsb 18gr heavys and the jsb 15 gr diablos.  Unfortunately,  the crosman premiers group poorly, regardless of what the fill pressure is.  The crosman are not only shorter, but seem to be a hair thinner as they fit loosely in the mag.  I cannot emphasize how happy I am with the grouping of the beemans and jsbs, consistently putting them through the previous shot's hole!  100x better than my break barrel, and the marauder doesnt require the special ""artillery hold"".This rifle is every bit as quiet as everybody says, u litterally wont here the gun, just the pellet hitting the target.  The weight is not bad, and it is very well balanced, again - feels way better than the break barrel's weight.The trigger is, imo excellent and plenty adjustable to your liking.  The pressure guage, at least on mine, reads about 200psi lower than that on the pump, but its not a big deal.I have to mention this - if you are new to the pcp world, like I am, figure on a tank set up at some point.  Most people consider me to be in good, strong shape.  I dont work out like I use to by any means, but still bench more than my body weight for reps.  But pumping this thing wears me out!  And will put blisters on your hands!  To refill the 30 shot count, it takes a good 80 to 90 pumps.  I take a break around the 50 pump mark, load the mags, then finish pumping.  A tank is definitely in the future for me...  While I am talking about shot count, I will mention fill pressures.  I have been filling it up to 3000psi, and after 30 shots its down to about 1800psi.  I do not have a chrono (yet), the marauder doesnt seem to favor a particular area in the pressure at the short distance im currently shooting at.  Im sure it will once I try her out at 60, 80, and 100 yards, but that is fine.I wont go into details about other aspects of the rifle, being I think there are already plenty of reviews or info on it.  But hopefully this helps somebody decide if they want the .22 version or not.  Like I said this thing is a tack driver, and has to be one of the best .22 pellet rifles on the market.  Hopefully I can give an update once I have been able to try it at farther distances.  Until then, good luck witb your decision, I cant see you going wrong with either one!",5,"Excellent rifle, what are you waiting for?!?!",1393372800,"02 26, 2014"
A3H7KTYLUZG2OP,B00AU6EICA,William Palmer,"[3, 5]","This is one of my many weapons and it is awesome for the price, you can't beat the price for the quality of this rifle, it is in the same grouping as above-$1k competition",5,You can't ask for more Bang for your Buck,1393459200,"02 27, 2014"
A2RMZMXQUQ7TRY,B00B4ELQMM,Analia Ross,"[0, 0]","They're perfect for exercising, which was the main reason why i got them. They're soft, stretchy enough to be roomy but fit well and don't fall off.",5,Love these leggings!,1397952000,"04 20, 2014"
A2S82CIZNK5HTJ,B00B4ELQMM,laura moser,"[0, 0]",I love these pants for yoga practice and to sleep in.  I prefer the cotton/spandex mix compared to the poly/spandex versions.  They are so soft and comfortable.,5,Love these pants,1403222400,"06 20, 2014"
A342YY7GHWRUYC,B00B4ELQMM,Lilly,"[0, 0]","I got the large - I'm 5'10&#34; and 180 pounds. I was worried they wouldn't be big enough sicne these are junior sizes but they fit just fine!  A tad short so if you're tall and want them to really hit your ankle, these might not work. I just folded them up a bit so they're capri length. Great yoga pants or just comfortable leggings for a casual day. I really like the fold over waist!",4,Good deal,1403481600,"06 23, 2014"
A3SAOFC5BSO30X,B00B4ELQMM,metoo,"[0, 0]",Super comfortable.  I got these for lounging around the house. The material is really thin but you get what you pay for. I am pleased.,5,Great pants for the price,1390348800,"01 22, 2014"
AN8AKX5HCSWTN,B00B4ELQMM,T,"[0, 0]","Gave these to my girl.  She has a larger butt, wears a Medium.  They were on the verge of being sort of see through, but not exactly.  We both liked them and you can't really complain for the price.",4,"Great price, and look",1394150400,"03 07, 2014"
ASNGEUJ0LCACM,B00BEQ1F94,"365BeautySecrets ""365 Beauty Secrets""","[1, 3]","I was hoping to use this indoors or on top of our rooftop deck. I didn't realize that it must be planted into the ground. I don't have a back yard anymore. I guess I could go to a park but I'm pretty sure that no one appreciates making holes in the grass. Other than that one requirement, this is a pretty cool device to practice hitting a ball without having to fetch any balls. I'd recommend this to friends and family if they have a grassy yard.",4,Love it except that it must be planted,1371686400,"06 20, 2013"
